"","Incident.ID","Incident.Date","State","City.Or.County","Address","Victims.Killed","Victims.Injured","Suspects.Killed","Suspects.Injured","Suspects.Arrested","Operations","Total.Killed","Total.Killed2"
"729",2855051,"March 16, 2024","Texas","El Paso","2285 Trawood Dr",1,3,0,0,1,"N/A",1,1
"730",2855474,"March 16, 2024","Alabama","Montgomery","3700 block of Woodley Rd",1,3,0,0,0,"N/A",1,1
"731",2853374,"March 14, 2024","Tennessee","Memphis","1300 block of Quinn Ave",1,3,0,1,2,"N/A",1,1
"732",2851205,"March 12, 2024","Florida","Lawtey","21637 NE 17th Ave",3,1,0,0,1,"N/A",3,3
"733",2849965,"March 10, 2024","Louisiana","Shreveport","2755 Hollywood Ave",1,3,0,0,0,"N/A",1,1
"734",2849245,"March 10, 2024","Arkansas","Jonesboro","641 Burke Ave",2,5,1,0,0,"N/A",3,3
"735",2846628,"March 6, 2024","Pennsylvania","Philadelphia","Rising Sun Ave and Cottman Ave",0,8,0,0,4,"N/A",0,0
"736",2844773,"March 4, 2024","Pennsylvania","Philadelphia","Ogontz Ave and Godfrey Ave",1,4,0,0,0,"N/A",1,1
"737",2844148,"March 3, 2024","Mississippi","West Point","10514 US-45 ALT N",1,12,0,0,1,"N/A",1,1
"738",2844405,"March 3, 2024","California","King City","215 N 2nd St",4,7,0,0,3,"N/A",4,4
"739",2843663,"March 2, 2024","Texas","Houston","5101 Washington Ave",0,4,0,0,1,"N/A",0,0
"740",2843303,"March 2, 2024","North Carolina","Pembroke","408 W Railroad St",2,3,0,0,1,"N/A",2,2
"741",2844305,"March 2, 2024","Louisiana","Natchez","198 LA-119",1,3,0,0,0,"N/A",1,1
"742",2841692,"February 29, 2024","Missouri","Independence","1111 N Elsea Smith Rd",2,2,0,1,1,"N/A",2,2
"743",2840946,"February 28, 2024","Florida","Orlando","Ironwedge Dr and S Lake Orlando Pkwy",1,6,0,0,2,"N/A",1,1
"744",2839362,"February 27, 2024","Minnesota","Minneapolis","E Franklin Ave and Elliot Ave",1,3,0,0,3,"N/A",1,1
"745",2839240,"February 26, 2024","Kentucky","Louisville","5500 block of Overbrook Woods Pl",1,3,0,0,0,"N/A",1,1
"746",2838132,"February 25, 2024","Illinois","Chicago","7340 N Rogers Ave",1,3,0,0,1,"N/A",1,1
"747",2838389,"February 25, 2024","Illinois","Chicago","8033 S Vincennes Ave",3,1,0,0,1,"N/A",3,3
"748",2838881,"February 25, 2024","Alaska","Point Hope","309 Agviq St",2,2,0,0,1,"N/A",2,2
"749",2834712,"February 20, 2024","Pennsylvania","Allentown","1800 block of W Turner St",0,4,0,0,1,"N/A",0,0
"750",2898968,"February 19, 2024","California","Oakland","3841 West St",0,5,0,0,4,"N/A",0,0
"751",2832971,"February 19, 2024","Indiana","Indianapolis","2621 S Lynhurst Dr",1,5,0,0,0,"N/A",1,1
"752",2832334,"February 18, 2024","Minnesota","Burnsville","12605 33rd Ave",3,1,1,0,0,"N/A",4,4
"753",2832590,"February 18, 2024","Alabama","Montgomery","3500 block of McGehee Rd",1,3,0,0,1,"N/A",1,1
"754",2832558,"February 18, 2024","California","Carson","1155 E Dominguez St",0,4,0,0,0,"N/A",0,0
"755",2831391,"February 16, 2024","Alabama","Birmingham","828 Center Street N",4,0,0,0,1,"N/A",4,4
"756",2830649,"February 15, 2024","Arkansas","Springdale","599 E Lakeview Dr",1,4,0,0,3,"N/A",1,1
"757",2828898,"February 14, 2024","Georgia","Atlanta","3450 Benjamin E Mays Dr SW",0,4,0,0,1,"N/A",0,0
"758",2828337,"February 14, 2024","Georgia","Claxton","7903 US-301",2,2,0,0,1,"N/A",2,2
"759",2828642,"February 14, 2024","Missouri","Kansas City","30 W Pershing Rd",1,22,0,2,6,"N/A",1,1
"760",2828159,"February 13, 2024","Maryland","Baltimore","700 block of E Eager St",0,4,0,0,0,"N/A",0,0
"761",2826683,"February 12, 2024","New York","Bronx","Jerome Ave and W Mount Eden Ave",1,5,0,0,3,"N/A",1,1
"762",2826220,"February 11, 2024","Tennessee","Jackson","23 Heritage Square",0,4,1,0,0,"N/A",1,1
"763",2826477,"February 11, 2024","California","Huntington Park","6000 block of Bear Ave",4,1,0,0,4,"N/A",4,4
"764",2825493,"February 11, 2024","Illinois","Chicago","W 30th St and S St Louis Ave",0,7,0,0,0,"N/A",0,0
"765",2824648,"February 9, 2024","Texas","Dallas","220 Stoneport Dr",0,5,0,0,0,"N/A",0,0
"766",2824579,"February 9, 2024","District of Columbia","Washington","1200 block of Raum St NE",1,3,0,0,0,"N/A",1,1
"767",2822404,"February 7, 2024","Pennsylvania","Lansdowne (East Lansdowne)","58 Lewis Ave",4,2,1,0,0,"N/A",5,5
"768",2819413,"February 4, 2024","Colorado","Denver","5000 block of N Orleans Ct",2,4,0,0,0,"N/A",2,2
"769",2815852,"January 31, 2024","Kentucky","Louisville","S 12th St and W Muhammad Ali Blvd",2,2,0,0,1,"N/A",2,2
"770",2815932,"January 31, 2024","Louisiana","New Orleans","Wall Blvd and Murl St",1,3,0,0,0,"N/A",1,1
"771",2815425,"January 29, 2024","Mississippi","Grenada","N Lynch St",0,4,0,0,0,"N/A",0,0
"772",2813433,"January 28, 2024","Florida","Palm Bay","473 Forgal Ave",3,2,1,0,0,"N/A",4,4
"773",2813845,"January 28, 2024","California","Compton","S Central Ave and Alondra Blvd",0,4,0,0,0,"N/A",0,0
"774",2814635,"January 28, 2024","Tennessee","Memphis","2223 W River Trace Dr",2,2,0,0,1,"N/A",2,2
"775",2813443,"January 28, 2024","Pennsylvania","Harrisburg","600 block of Fillmore St",0,4,0,0,0,"N/A",0,0
"776",2815416,"January 27, 2024","Mississippi","Grenada","800 block of Martin Luther King Jr Dr",1,3,0,0,1,"N/A",1,1
"777",2812487,"January 27, 2024","North Carolina","Charlotte","8508 Lodge S Cir",3,1,0,0,0,"N/A",3,3
"778",2812327,"January 25, 2024","Missouri","Kansas City","3100 block of E Linwood Blvd",0,4,0,0,0,"N/A",0,0
"779",2810693,"January 24, 2024","Louisiana","New Orleans","3400 block of Wall Blvd",1,3,0,0,0,"N/A",1,1
"780",2809998,"January 23, 2024","California","Adelanto","Shadow Mountain Rd and Lessing Ave",6,0,0,0,5,"N/A",6,6
"781",2807511,"January 21, 2024","Texas","Katy","4643 Russet Leaf Tr",3,2,0,1,1,"N/A",3,3
"782",2807503,"January 21, 2024","New York","Bronx","4137 White Plains Rd",1,3,0,0,0,"N/A",1,1
"783",2808531,"January 21, 2024","Illinois","Joliet","200 block of Davis St",8,1,1,0,1,"N/A",9,9
"784",2807473,"January 21, 2024","Illinois","Tinley Park","7430 173rd Pl",4,0,0,0,1,"N/A",4,4
"785",2807528,"January 20, 2024","Florida","Plantation","12301 W Sunrise Blvd",1,3,0,0,3,"N/A",1,1
"786",2807488,"January 20, 2024","Florida","Palm Bay","1700 Woodlake Dr NE",3,2,0,0,1,"N/A",3,3
"787",2806941,"January 20, 2024","Pennsylvania","Coraopolis","870 Fourth Ave",1,3,0,0,0,"N/A",1,1
"788",2806956,"January 20, 2024","Alabama","Coker","11000 block of Pate Rd",1,3,0,0,3,"N/A",1,1
"789",2804280,"January 18, 2024","California","San Francisco","Hyde St and Turk St",1,4,0,0,0,"N/A",1,1
"790",2803737,"January 17, 2024","Missouri","Kansas City","2450 Grand Blvd",0,6,0,0,2,"N/A",0,0
"791",2804615,"January 17, 2024","Nevada","Las Vegas","200 block of W Chicago Ave",2,2,0,0,0,"N/A",2,2
"792",2801431,"January 14, 2024","Pennsylvania","Philadelphia","2400 block of N Myrtlewood St",2,4,0,0,0,"N/A",2,2
"793",2801357,"January 14, 2024","Mississippi","West Point","W Half Mile St and N Division St",2,3,0,0,3,"N/A",2,2
"794",2801260,"January 14, 2024","Texas","Houston","4400 block of Mooney Rd",0,4,0,0,0,"N/A",0,0
"795",2800844,"January 13, 2024","Texas","Richmond","17006 Cory Cornel Ln",4,0,1,0,0,"N/A",5,5
"796",2799654,"January 11, 2024","California","Compton","1000 block of Acacia Ave",0,5,0,0,0,"N/A",0,0
"797",2798627,"January 9, 2024","Virginia","Portsmouth","3700 block of Greenway Ct E",2,2,0,0,1,"N/A",2,2
"798",2796605,"January 7, 2024","Alabama","Abbeville","1600 block of Co Rd 40",0,4,0,0,0,"N/A",0,0
"799",2822517,"January 6, 2024","California","Reedley","1151 S Church Ave",4,0,0,0,1,"N/A",4,4
"800",2794498,"January 4, 2024","Louisiana","Baton Rouge","6315 Greenwell St",1,5,0,0,0,"N/A",1,1
"801",2794194,"January 4, 2024","Iowa","Perry","1200 18th St",2,5,1,0,0,"N/A",3,3
"802",2792720,"January 1, 2024","Missouri","Springfield","5485 W Sunshine St",0,4,0,0,1,"N/A",0,0
"803",2791411,"January 1, 2024","California","Los Angeles","2350 Porter St",2,8,0,0,0,"N/A",2,2
"804",2840907,"January 1, 2024","Illinois","Maywood","1500 block of St Charles Rd",2,2,0,0,1,"N/A",2,2
"805",2792829,"January 1, 2024","Louisiana","Baton Rouge","4600 block of W Brookstown Dr",1,3,0,0,3,"N/A",1,1
"806",2790854,"December 31, 2023","California","Hawthorne","14125 Crenshaw Blvd",1,5,0,0,0,"N/A",1,1
"807",2791341,"December 31, 2023","North Carolina","Charlotte","300 S Church St",0,5,0,0,1,"N/A",0,0
"808",2791696,"December 31, 2023","South Carolina","Little River","3389 Hwy 9 E",2,2,0,0,0,"N/A",2,2
"809",2793000,"December 31, 2023","Louisiana","Pointe Coupee (county)","N/A",1,3,0,0,1,"N/A",1,1
"810",2790633,"December 30, 2023","Texas","Beaumont","6500 block of Bigner Rd",1,4,0,0,0,"N/A",1,1
"811",2790081,"December 30, 2023","Colorado","Denver","4888 W Colfax Ave",2,2,0,0,1,"N/A",2,2
"812",2790559,"December 30, 2023","Florida","Gainesville","1631 NE 16th Ave",0,4,0,0,0,"N/A",0,0
"813",2786002,"December 24, 2023","Florida","Orlando (Lockhart)","2800 block of Sudman Way",2,3,0,0,1,"N/A",2,2
"814",2786444,"December 24, 2023","Colorado","Colorado Springs","750 Citadel Dr E",1,3,0,0,1,"N/A",1,1
"815",2786038,"December 24, 2023","Texas","Houston","5828 Martin Luther King Blvd",1,4,0,0,0,"N/A",1,1
"816",2786401,"December 23, 2023","Washington","Seattle","Occidental Ave S and S Washington St",0,5,0,0,0,"N/A",0,0
"817",2786253,"December 23, 2023","Texas","Fort Worth","9325 Cynthia Ct",1,4,0,0,0,"N/A",1,1
"818",2785646,"December 23, 2023","Maryland","Gwynn Oak (Woodlawn)","1808 Woodlawn Dr",1,4,0,0,0,"N/A",1,1
"819",2784986,"December 22, 2023","New York","Corona (Queens)","117-29 143rd St",1,3,0,0,1,"N/A",1,1
"820",2784291,"December 21, 2023","District of Columbia","Washington","1399 Half St SW",2,2,0,0,0,"N/A",2,2
"821",2783287,"December 20, 2023","Pennsylvania","Philadelphia","7300 block of Chelwynde Ave",1,3,0,0,0,"N/A",1,1
"822",2780660,"December 17, 2023","South Carolina","Ridgeland","51 Riverwalk Blvd",2,2,0,0,3,"N/A",2,2
"823",2781391,"December 17, 2023","Alabama","Gainestown","Walker Springs Rd and Wooded Acres Rd",0,4,0,0,1,"N/A",0,0
"824",2779489,"December 15, 2023","Tennessee","Memphis","3941 Riverdale Rd",2,3,0,0,1,"N/A",2,2
"825",2779676,"December 15, 2023","California","Los Angeles","238 E El Segundo Blvd",1,4,0,0,0,"N/A",1,1
"826",2779098,"December 14, 2023","Illinois","Ashland","308 Philadelphia Rd",3,1,1,0,0,"N/A",4,4
"827",2775971,"December 11, 2023","Nevada","Las Vegas","7545 Oso Blanca Rd",3,1,1,0,0,"N/A",4,4
"828",2775245,"December 10, 2023","Pennsylvania","Philadelphia","2200 block of N Chadwick St",2,2,0,0,0,"N/A",2,2
"829",2775006,"December 9, 2023","Georgia","Atlanta","3005 Peachtree Rd NE",3,1,0,0,0,"N/A",3,3
"830",2773914,"December 6, 2023","Colorado","Peyton","21885 Akawi Way",3,1,1,0,0,"N/A",4,4
"831",2772021,"December 6, 2023","Nevada","Las Vegas","4505 S Maryland Pkwy",3,1,1,0,0,"N/A",4,4
"832",2771255,"December 5, 2023","Texas","Austin","7104 Berkman Dr",6,3,0,0,1,"N/A",6,6
"833",2770296,"December 4, 2023","South Carolina","Lugoff","I-20",1,4,0,0,0,"N/A",1,1
"834",2769819,"December 3, 2023","Texas","Dallas","9700 block of Royce Dr",4,1,1,0,0,"N/A",5,5
"835",2769728,"December 3, 2023","Texas","Houston","4913 Griggs Rd",1,3,0,0,0,"N/A",1,1
"836",2769652,"December 3, 2023","Minnesota","Minneapolis","403 14th Ave SE",2,2,0,0,1,"N/A",2,2
"837",2770132,"December 3, 2023","Washington","Vancouver","11511 NE 92nd St",4,0,1,0,0,"N/A",5,5
"838",2769880,"December 2, 2023","Ohio","Columbus","400 block of N Ohio Ave",0,4,0,0,0,"N/A",0,0
"839",2770501,"December 2, 2023","Ohio","Cleveland","2200 block of St Clair Ave",0,4,0,0,0,"N/A",0,0
"840",2769574,"December 2, 2023","Mississippi","Mccomb","560 W Presley Blvd",0,5,0,0,0,"N/A",0,0
"841",2769181,"December 2, 2023","California","Fresno","4300 block of E Olive Ave",2,2,0,0,1,"N/A",2,2
"842",2769379,"December 2, 2023","Colorado","Aurora","1300 block of Joliet St",0,4,0,0,1,"N/A",0,0
"843",2768663,"December 1, 2023","Nevada","Las Vegas","E Charleston Blvd and N Honolulu St",3,2,0,0,2,"N/A",3,3
"844",2767813,"November 29, 2023","North Carolina","Lexington","7000 block of NC-8",0,5,0,0,1,"N/A",0,0
"845",2767246,"November 29, 2023","Illinois","Chicago","3600 block of W Flournoy St",1,3,0,0,1,"N/A",1,1
"846",2764105,"November 26, 2023","North Carolina","Winston Salem (Winston-salem)","3533 N Glenn Ave",0,4,0,1,1,"N/A",0,0
"847",2764540,"November 26, 2023","California","Los Angeles","836 W 110th St",4,0,0,0,1,"N/A",4,4
"848",2766505,"November 25, 2023","California","Fontana","15500 block of Eastwind Ave",3,1,0,0,1,"N/A",3,3
"849",2763545,"November 23, 2023","Tennessee","Memphis","2707 Kimball Ave",0,4,0,0,0,"N/A",0,0
"850",2762964,"November 23, 2023","Georgia","Decatur","3000 block of Cascade Manor Dr",0,4,0,0,0,"N/A",0,0
"851",2762712,"November 23, 2023","Illinois","Chicago","2000 block of W Monroe St",0,5,0,0,0,"N/A",0,0
"852",2762803,"November 22, 2023","North Carolina","Lumberton","111 W 3rd St",0,6,0,0,1,"N/A",0,0
"853",2762681,"November 22, 2023","Mississippi","Goodman","7213 US-51",1,3,0,0,0,"N/A",1,1
"854",2761566,"November 21, 2023","Pennsylvania","Philadelphia","3200 block of Fairhill St",2,5,0,0,0,"N/A",2,2
"855",2760537,"November 20, 2023","Ohio","Fairborn (Beavercreek)","3360 Pentagon Blvd",0,4,1,0,0,"N/A",1,1
"856",2760730,"November 20, 2023","Colorado","Westcliffe","173 Rocky Ridge Rd",3,1,0,0,1,"N/A",3,3
"857",2759654,"November 19, 2023","Texas","Port Arthur","4400 block of Griffing Dr",0,5,0,0,0,"N/A",0,0
"858",2758871,"November 18, 2023","Tennessee","Memphis","3636 Field Lark Dr",4,1,1,0,0,"N/A",5,5
"859",2759002,"November 18, 2023","Arkansas","Little Rock","7101 W 12th St",1,3,0,0,2,"N/A",1,1
"860",2759046,"November 18, 2023","California","Spring Valley","9034 Ildica St",0,5,0,0,0,"N/A",0,0
"861",2757292,"November 16, 2023","Ohio","Willoughby","7166 Mentor Ave",3,1,1,0,0,"N/A",4,4
"862",2755393,"November 14, 2023","Massachusetts","Springfield","31 Morgan St",1,3,0,0,0,"N/A",1,1
"863",2753283,"November 12, 2023","Washington","Puyallup","11500 152nd St E",0,6,0,0,0,"N/A",0,0
"864",2753565,"November 12, 2023","Texas","Pearland","1014 N Main St",1,4,0,0,1,"N/A",1,1
"865",2753236,"November 11, 2023","Virginia","Portsmouth","3500 block of Commonwealth Ave",0,4,0,0,0,"N/A",0,0
"866",2752208,"November 10, 2023","Missouri","Independence","18801 East 39th St S",1,3,0,0,0,"N/A",1,1
"867",2752316,"November 10, 2023","Alabama","Birmingham","I-59 and Bush Blvd",0,4,0,0,1,"N/A",0,0
"868",2747768,"November 5, 2023","Arizona","Phoenix","4300 N 21st Dr",0,4,0,0,0,"N/A",0,0
"869",2747938,"November 5, 2023","Indiana","Indianapolis","5905 Madison Ave",1,5,0,0,0,"N/A",1,1
"870",2748473,"November 5, 2023","Texas","Hempstead","35028 Cameron Rd",0,7,0,0,0,"N/A",0,0
"871",2748157,"November 5, 2023","Georgia","Atlanta","1090 Redford Dr SE",0,6,0,0,0,"N/A",0,0
"872",2748070,"November 5, 2023","Washington","Tacoma","2708 6th Ave",2,3,0,0,1,"N/A",2,2
"873",2747734,"November 5, 2023","Colorado","Denver","5514 E 33rd Ave",2,3,0,2,2,"N/A",2,2
"874",2747153,"November 4, 2023","Ohio","Cleveland (Richmond Heights)","500 block of Towne Ln",1,3,0,0,1,"N/A",1,1
"875",2748287,"November 4, 2023","Texas","Galveston","2100 block of The Strand",0,6,0,0,1,"N/A",0,0
"876",2746785,"November 3, 2023","Ohio","Cincinnati","Jones St and Wade St",1,5,0,0,0,"N/A",1,1
"877",2744799,"November 1, 2023","Texas","Dallas","2300 block of 2nd Ave",0,5,0,0,0,"N/A",0,0
"878",2745105,"October 31, 2023","California","Salinas","301 Chaparral St",0,7,0,0,0,"N/A",0,0
"879",2743289,"October 30, 2023","Minnesota","Minneapolis","901 Cedar Ave",0,4,0,0,0,"N/A",0,0
"880",2743711,"October 29, 2023","North Carolina","Wilson","2331 US-301 S",0,4,0,0,1,"N/A",0,0
"881",2742403,"October 29, 2023","Kansas","Dodge City","207 E Wyatt Earp Blvd",2,2,0,0,1,"N/A",2,2
"882",2742030,"October 29, 2023","Florida","Tampa","1600 block of E 7th Ave",2,15,0,0,3,"N/A",2,2
"883",2742160,"October 29, 2023","Georgia","Atlanta","120 Piedmont Ave NE",1,3,0,0,0,"N/A",1,1
"884",2742012,"October 29, 2023","Indiana","Indianapolis","5172 E 65th St",1,9,0,0,0,"N/A",1,1
"885",2742143,"October 29, 2023","Illinois","Chicago","1258 S Pulaski Rd",0,15,0,0,1,"N/A",0,0
"886",2743269,"October 29, 2023","Mississippi","Wiggins","195 Old Hwy 49 S",1,3,0,0,2,"N/A",1,1
"887",2743031,"October 29, 2023","California","Azusa","5400 block of N Banewell Ave",0,4,0,0,0,"N/A",0,0
"888",2742572,"October 28, 2023","New Mexico","Las Cruces","3000 block of Dyer St",0,7,0,0,0,"N/A",0,0
"889",2742231,"October 28, 2023","Louisiana","Lake Charles","Bruce Dr and Opelousas St",0,6,0,0,1,"N/A",0,0
"890",2742471,"October 28, 2023","California","Chula Vista","2015 Birch Rd",0,4,0,0,1,"N/A",0,0
"891",2742414,"October 28, 2023","Georgia","Decatur","3300 block of Glenwood Rd",0,4,0,0,0,"N/A",0,0
"892",2741453,"October 28, 2023","Illinois","Chicago","2000 block of N Lorel Ave",0,4,0,0,0,"N/A",0,0
"893",2741772,"October 28, 2023","Maryland","Cumberland","20 S Mechanic St",1,3,0,0,1,"N/A",1,1
"894",2741949,"October 28, 2023","Texas","Texarkana","715 N Stateline Ave",3,3,0,0,2,"N/A",3,3
"895",2746094,"October 27, 2023","Arkansas","Little Rock","7620 Baseline Rd",1,4,0,0,0,"N/A",1,1
"896",2741490,"October 27, 2023","Ohio","Mansfield","810 Ferndale Rd",2,4,0,0,1,"N/A",2,2
"897",2739575,"October 26, 2023","North Carolina","Clinton","10310 Garland Hwy",5,0,0,0,2,"N/A",5,5
"898",2738185,"October 25, 2023","Maine","Lewiston","24 Mollison Way",18,13,1,0,0,"N/A",19,19
"899",2737798,"October 24, 2023","North Carolina","Greenville","1500 Greenville Blvd SW",1,3,0,0,2,"N/A",1,1
"900",2736792,"October 23, 2023","Illinois","Chicago","6140 S Justine St",1,3,0,0,0,"N/A",1,1
"901",2737647,"October 23, 2023","Colorado","Durango","149 S Camino del Rio",1,3,0,0,3,"N/A",1,1
"902",2735504,"October 22, 2023","Mississippi","Meridian","2409 5th St",1,3,0,0,0,"N/A",1,1
"903",2735299,"October 22, 2023","Arkansas","Pine Bluff","200 University Dr",1,3,0,0,4,"N/A",1,1
"904",2735026,"October 21, 2023","Texas","College Station","2501 Texas Ave S",0,4,0,0,1,"N/A",0,0
"905",2735343,"October 21, 2023","Texas","Borger","718 N Main St",1,3,0,0,1,"N/A",1,1
"906",2735260,"October 21, 2023","California","Oakley","487 Shannon Way",1,3,0,0,1,"N/A",1,1
"907",2735271,"October 21, 2023","North Carolina","Fayetteville","1520 Slater Ave",1,3,0,0,1,"N/A",1,1
"908",2735073,"October 21, 2023","California","Santa Maria","1000 block of N School St",1,3,0,0,3,"N/A",1,1
"909",2735817,"October 21, 2023","Louisiana","Monroe","3100 block of Renwick St",1,5,0,0,2,"N/A",1,1
"910",2734098,"October 20, 2023","Nebraska","Lincoln","13th St and O St",0,4,0,0,3,"N/A",0,0
"911",2735403,"October 20, 2023","Louisiana","Alexandria","1900 block of Kelly St",0,4,0,0,2,"N/A",0,0
"912",2733549,"October 19, 2023","Washington","Toppenish","200 block of Pearne St",3,1,1,0,0,"N/A",4,4
"913",2733136,"October 18, 2023","Ohio","Columbus","200 block of Winner Ave",0,4,0,0,1,"N/A",0,0
"914",2732484,"October 17, 2023","Georgia","Augusta","2 Greene St",0,4,0,0,0,"N/A",0,0
"915",2731511,"October 16, 2023","Maryland","Severn","1159 Reece Rd",0,4,0,0,0,"N/A",0,0
"916",2731681,"October 16, 2023","California","Los Angeles","4410 Lankershim Blvd",3,1,0,0,0,"N/A",3,3
"917",2731021,"October 15, 2023","South Carolina","Barnwell","Quail Rd and Patterson Rd",1,5,0,0,1,"N/A",1,1
"918",2730602,"October 15, 2023","Minnesota","Minneapolis","400 block of N 3rd Ave",0,4,0,0,0,"N/A",0,0
"919",2729845,"October 14, 2023","Colorado","Denver","12445 E 39th Ave",3,3,0,0,0,"N/A",3,3
"920",2730782,"October 13, 2023","Mississippi","Cleveland","1823 S Chrisman Ave",2,2,0,0,1,"N/A",2,2
"921",2729811,"October 13, 2023","Missouri","Kansas City","E 10th St and Indiana Ave",0,5,0,0,0,"N/A",0,0
"922",2728246,"October 12, 2023","Minnesota","Princeton","225 190th Ave NE",0,5,0,1,1,"N/A",0,0
"923",2727876,"October 10, 2023","Wisconsin","Madison","116 Milky Way",1,3,0,0,4,"N/A",1,1
"924",2725771,"October 8, 2023","Illinois","Chicago","316 W Erie St",0,8,0,0,0,"N/A",0,0
"925",2725838,"October 8, 2023","Pennsylvania","Indiana","640 N 5th Ave",1,8,0,0,0,"N/A",1,1
"926",2726444,"October 8, 2023","Louisiana","Gonzales","616 N Tobey Ave",1,4,0,0,2,"N/A",1,1
"927",2725206,"October 7, 2023","Illinois","Chicago","5012 N Winthrop Ave",0,4,0,0,0,"N/A",0,0
"928",2725669,"October 7, 2023","California","Inglewood","3333 W Manchester Blvd",2,3,0,0,0,"N/A",2,2
"929",2725422,"October 6, 2023","Nevada","Reno","10640 N McCarran Blvd",0,7,0,0,1,"N/A",0,0
"930",2725126,"October 6, 2023","South Carolina","Florence","1100 block of Oakland Ave",0,4,0,0,0,"N/A",0,0
"931",2725133,"October 6, 2023","District of Columbia","Washington","100 block of Quincy Pl NE",0,5,0,0,0,"N/A",0,0
"932",2723247,"October 4, 2023","Pennsylvania","Philadelphia","7500 block of Whitaker Ave",0,4,1,0,0,"N/A",1,1
"933",2723237,"October 4, 2023","Minnesota","Saint Paul","1200 block of Hazelwood St",1,3,0,0,0,"N/A",1,1
"934",2723347,"October 4, 2023","California","Los Angeles","S Central Ave and E 90th St",1,4,0,0,0,"N/A",1,1
"935",2722363,"October 3, 2023","Maryland","Baltimore","1800 Argonne Dr",0,5,0,0,3,"N/A",0,0
"936",2720893,"October 2, 2023","Pennsylvania","Philadelphia","6115 Shelbourne St",3,1,1,0,0,"N/A",4,4
"937",2720910,"October 1, 2023","Ohio","Toledo","500 block of Leach St",0,4,0,0,1,"N/A",0,0
"938",2720112,"October 1, 2023","Kentucky","Lexington","125 N Mill St",0,4,0,0,1,"N/A",0,0
"939",2720476,"October 1, 2023","Illinois","Chicago","50 block of S Whipple St",2,2,0,0,0,"N/A",2,2
"940",2720136,"October 1, 2023","Nebraska","Omaha","N 24th St and Decatur St",1,5,0,0,0,"N/A",1,1
"941",2720311,"October 1, 2023","Texas","Houston","8700 block of Cypressbrook Dr",2,2,0,0,1,"N/A",2,2
"942",2720526,"October 1, 2023","New Jersey","Jersey City","260 Culver Ave",0,5,0,0,0,"N/A",0,0
"943",2720419,"September 30, 2023","Texas","Laredo","717 E Travis St",0,4,0,0,0,"N/A",0,0
"944",2720128,"September 30, 2023","California","San Pedro","1230 N Park Western Dr",1,3,0,0,1,"N/A",1,1
"945",2719793,"September 29, 2023","Louisiana","Lake Charles","2212 Broad St",1,3,0,0,1,"N/A",1,1
"946",2717131,"September 27, 2023","District of Columbia","Washington","2423 14th St NE",2,3,0,0,0,"N/A",2,2
